"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q53","Q48","Q91_1.0","Q91_2.0","Q91_3.0","Q91_4.0","Q91_5.0","Q91_6.0","Q91_7.0","Q91_8.0","Q91_9.0","Q91_10.0","Q91_11.0","Q91_12.0","Q91_13.0","Q91_14.0","Q91_15.0","Q91_16.0","Q91_17.0","Q91_18.0","Q91_19.0","Q91_20.0","Q91_21.0","Q91_22.0","Q91_23.0","Q91_24.0","Q91_25.0","Q91_26.0","Q91_27.0","Q91_28.0","Q91_29.0","Q91_30.0","Q67_1","Q67_2","Q67_3","Q67_4","Q67_5","Q67_6","Q67_7","Q67_8","Q67_9","Q67_10","Q67_11","Q67_12","Q67_13","Q67_14","Q67_15","Q67_16","Q67_17","Q67_18","Q59_1","Q59_2","Q59_3","Q59_4","Q59_5","Q59_6","Q59_7","Q59_8","Q59_9","Q59_10","Q59_11","Q59_12","Q59_13","Q59_14","Q59_15","Q59_16","Q59_17","Q59_18","Q59_19","Q59_20","Q59_21","Q59_22","Q59_23","Q59_24","Q59_25","Q59_26","Q59_27","Q59_28","Q59_29","Q59_30","Q59_31","Q59_32","Q59_33","Q59_34","Q59_35","Q59_36","Q59_37","Q59_38","Q59_39","Q59_40","Q59_41","Q59_42","Q59_43","Q59_44","Q59_45","Q59_46","Q59_47","Q59_48","Q59_49","Q59_50","Q59_51","Q59_52","Q59_53","Q59_54","Q59_55","Q59_56","Q59_57","Q59_58","Q59_59","Q59_60","Q59_61","Q59_62","Q59_63","Q59_64","Q59_65","Q59_66","Q59_67","Q59_68","Q59_69","Q59_70","Q59_71","Q59_72","Q59_73","Q59_74","Q59_75","Q59_76","Q59_77","Q59_78","Q59_79","Q59_80","Q59_81","Q59_82","Q59_83","Q59_84","Q59_85","Q59_86","Q59_87","Q59_88","Q59_89","Q59_90","Q59_91","Q59_92","Q59_93","Q59_94","Q59_95","Q59_96","Q59_97","Q59_98","Q59_99","Q59_100","Q59_101","Q59_102","Q59_103","Q59_104","Q59_105","Q59_106","Q59_107","Q59_108","Q59_109","Q59_110","Q59_111","Q59_112","Q59_113","Q59_114","Q59_115","Q59_116","Q59_117","Q59_118","Q59_119","Q59_120","Q61_1","Q61_2","Q61_3","Q61_4","Q61_5","Q61_6","Q56_1","Q56_2","Q56_3","Q56_4","Q56_5","Q56_6","Q56_7","Q56_8","Q56_9","Q56_10","Q57_1","Q57_2","Q57_3","Q57_4","Q57_5","Q57_6","Q57_7","Q57_8","Q57_9","Q57_10","Q57_11","Q57_12","Q57_13","Q55_1","Q55_2","Q55_3","Q55_4","Q55_5","Q55_6","Q55_7","Q55_8","Q55_9","Q55_10","Q55_11","Q55_12","Q55_13","Q55_14","Q55_15","Q55_16","Q55_17","Q55_18","Q55_19","Q55_20","Q55_21","Q55_22","Q55_23","Q53_1","Q53_69","Q53_70","Q53_71","Q53_72","Q53_73","Q53_74","Q53_75","Q53_76","Q53_77","Q53_78","Q53_79","Q53_80","Q53_81","Q53_82","Q53_83","Q53_84","Q53_85","Q53_86","Q53_87","Q53_104","Q53_88","Q53_89","Q53_90","Q53_91","Q53_92","Q53_93","Q53_94","Q53_95","Q53_96","Q53_97","Q53_98","Q53_99","Q53_100","Q53_101","Q53_102","Q58_1","Q58_2","Q58_3","Q58_4","Q58_5","Q58_6","Q58_7","Q58_8","Q58_9","Q58_10","Q58_11","Q58_12","Q58_13","Q58_14","Q68","Q77","Q79","Q81","Q83","Q85","Q87","Q89","Q5","Q7","Q9","Q11","Q13","Q15","Q17","Q19","Q21","Q23","Q25","Q27","Q29","Q31","Q33","Q35","Q37","Q39","Q41","Q43","Q45","Q47","Q49_1.0","Q49_2.0","Q49_3.0","Q49_4.0","Q49_5.0","Q51_1","Q51_2","Q51_3","Q51_4","Q51_5","Q60_1","Q60_2","Q60_3","Q60_4","Q60_5","Q60_6","Q60_7","Q60_8","Q60_9","Q60_10","Q60_11","Q60_12","Q60_13","Q60_14","Q60_15","Q58_1.0","Q58_2.0","Q58_3.0","Q58_4.0","Q58_5.0","Q58_6.0","Q58_7.0","Q58_8.0","Q58_9.0","Q58_10.0","Q58_11.0","Q58_12.0","Q58_13.0","Q58_14.0","Q58_15","Q58_16","Q58_17","Q58_18","Q58_19","Q58_20","Q55_1.0","Q55_2.0","Q55_3.0","Q55_4.0","Q55_5.0","Q55_6.0","Q55_7.0","Q55_8.0","Q55_9.0","Q55_10.0","Q55_11.0","Q55_12.0","Q55_13.0","Q55_14.0","Q55_15.0","Q55_16.0","Q55_17.0","Q55_18.0","Q55_19.0","Q55_20.0","Q59_1.0","Q59_2.0","Q59_3.0","Q59_4.0","Q59_5.0","Q59_6.0","Q59_7.0","Q59_8.0","Q59_9.0","Q59_10.0","Q59_11.0","Q59_12.0","Q59_13.0","Q59_14.0","Q59_15.0","Q59_16.0","Q61_1.0","Q61_2.0","Q61_3.0","Q61_4.0","Q61_5.0","Q61_6.0","Q61_7","Q61_8","Q61_9","Q61_10","Q61_11","Q61_12","Q61_13","Q61_14","Q61_15","Q61_16","Q61_17","Q61_18","Q61_19","Q61_20","Q61_21","Q62_1","Q62_2","Q62_3","Q62_4","Q62_5","Q62_6","Q62_7","Q62_8","Q62_9","Q62_10","Q62_11","Q62_12","Q62_13","Q62_14","Q63_1","Q63_2","Q63_3","Q63_4","Q63_5","Q63_6","Q63_7","Q63_8","Q63_9","Q63_10","Q63_11","Q63_12","Q63_24","Q63_13","Q63_25","Q63_26","Q64_1","Q64_2","Q64_3","Q64_4","Q65","Q59","Q61","Q60","Q63","Q65_1","Q67_1.0","Q69","Q71","Q73","mTurkCode"
"53","10/18/2018 20:58:27","10/18/2018 21:56:28",0,"81.220.104.101",100,3480,1,"10/18/2018 21:56:29","R_2QtTb5mZAIFCtp6",NA,NA,NA,NA,45.1652984619141,5.76339721679688,"anonymous","FR",1,"ACA00","0","0","0","0","0","0","0","1","3","2","0","0","0","50","0","50","0","0","0","0","1","0","0","0","0","0","100","0","0","0",2,1,3,1,2,4,4,1,3,2,2,3,1,3,4,4,1,3,5,4,2,2,4,1,5,1,1,4,1,5,4,5,4,5,4,2,1,2,1,4,1,2,4,2,5,3,3,2,4,2,2,4,5,1,1,2,1,1,2,4,4,5,4,5,4,4,1,3,5,3,5,4,2,1,5,1,4,1,2,5,1,2,5,4,5,5,1,1,2,5,1,1,1,4,4,2,1,4,4,1,5,4,1,2,4,3,2,1,3,4,2,3,2,4,4,5,1,2,2,4,1,2,2,4,4,4,1,2,4,1,5,2,2,4,5,4,4,1,7,2,1,5,2,1,3,2,1,3,2,4,4,1,1,1,1,2,1,1,1,4,4,3,2,1,5,2,1,4,5,1,4,2,2,1,1,2,1,1,2,4,2,2,2,1,4,1,4,5,4,5,5,6,5,2,6,3,7,5,5,6,2,5,3,3,4,2,2,4,5,2,5,1,2,7,6,6,4,3,6,1,5,5,5,2,5,5,3,2,3,4,3,4,5,2,4,1,1,5,2,1,4,43,76,4,"71",25,28,NA,2,1,NA,4,4,1,NA,1,NA,7,6,2,1,2,5,1,NA,NA,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,3,3,7,6,1,6,5,5,2,2,3,5,6,5,6,5,3,2,5,6,5,7,6,2,2,5,2,7,7,3,7,7,2,2,3,4,2,1,2,4,3,3,1,4,3,1,4,2,1,4,3,1,1,2,2,2,5,5,6,7,5,6,7,5,7,6,7,3,5,2,3,1,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,4,4,2,5,4,4,4,3,2,5,4,3,4,5,4,2,3,3,3,4,2,3,1,3,4,4,4,3,2,3,7,7,4,2,7,2,18,1,"Française",170,67,2,NA,2,2896038
"54","10/16/2018 13:02:57","10/16/2018 13:43:07",0,"46.193.3.216",100,2409,1,"10/16/2018 13:43:08","R_1mhpmWKcStiXkc4",NA,NA,NA,NA,45.1652984619141,5.76339721679688,"anonymous","FR",1,"AAS98","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0",4,4,2,4,3,2,4,4,3,4,4,3,3,3,4,1,3,2,4,1,5,1,5,4,1,2,4,4,4,4,5,4,5,5,2,4,1,4,2,2,4,4,4,4,1,2,4,4,5,1,5,1,4,4,1,4,1,1,4,4,4,4,5,4,4,4,2,2,4,2,1,1,4,4,2,3,4,4,4,4,5,1,4,2,4,5,4,4,5,4,2,2,2,2,2,4,1,2,3,2,2,1,2,2,2,2,2,4,4,5,5,5,4,1,4,4,1,3,1,2,1,5,1,2,1,5,2,4,2,5,2,4,2,1,1,5,2,2,5,2,5,5,5,4,3,3,2,3,2,2,3,4,3,3,2,2,1,5,4,3,2,5,2,2,4,4,2,2,5,5,2,4,2,1,1,2,4,4,5,4,2,1,2,1,5,4,4,4,5,5,7,7,7,6,6,7,3,7,7,7,7,7,7,7,1,1,7,7,7,2,7,3,7,6,7,7,1,1,7,7,2,6,7,1,1,1,4,4,4,4,3,3,4,4,4,3,2,2,4,4,4,200,180,4,"150",21,24,24,2,1,NA,4,4,1,NA,2,2,5,3,1,NA,2,4,3,1,8,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,5,6,7,3,7,7,6,5,1,1,6,7,2,7,2,4,5,6,6,5,7,5,6,5,3,1,7,7,5,7,5,2,3,1,3,3,4,3,1,2,3,3,2,1,3,1,4,3,3,1,2,3,5,2,1,2,6,2,2,3,7,6,6,6,6,7,6,6,1,1,1,1,1,3,1,2,2,1,1,3,2,2,2,1,2,4,2,1,2,4,3,3,2,2,4,4,4,2,4,4,3,4,4,3,4,2,2,3,4,3,4,4,2,3,2,2,2,2,3,9,8,4,6,7,2,20,3,"Française",158,51,2,NA,1,8533564
"55","10/26/2018 21:13:58","10/26/2018 22:11:59",0,"109.190.132.6",100,3481,1,"10/26/2018 22:12:00","R_2s6i5G978YOvLy2",NA,NA,NA,NA,48.86279296875,2.32919311523438,"anonymous","FR",1,"CMF98","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0,1","0","0","0","0","0","0","1","0",2,3,2,2,3,2,2,3,3,3,3,2,3,3,2,2,3,3,4,3,3,3,3,3,2,4,1,2,4,2,5,3,3,3,3,4,1,3,3,3,3,3,2,4,4,4,4,2,2,3,3,3,2,3,3,3,2,3,2,1,4,4,4,3,3,3,2,3,5,4,2,2,3,4,4,4,4,2,4,2,3,2,2,2,3,2,2,4,3,2,3,2,3,4,3,3,3,3,3,2,3,3,2,4,4,1,2,3,4,2,3,3,2,3,2,2,1,3,3,3,1,2,2,3,3,1,2,3,3,2,3,1,3,2,3,3,2,2,1,1,1,1,6,3,3,3,2,2,2,3,2,4,3,3,3,3,3,3,3,4,2,3,3,4,3,3,4,4,2,1,4,2,4,3,2,2,3,3,3,1,3,4,4,2,2,3,4,2,4,2,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,3,3,5,4,2,3,5,3,5,2,35,0,2,"53",26,20,NA,2,1,NA,4,3,2,1,2,2,4,4,1,NA,2,8,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,5,3,3,3,5,2,5,2,5,2,5,2,7,1,4,1,7,5,1,5,1,5,1,3,1,4,7,2,7,4,2,2,2,3,2,2,2,3,3,2,1,2,3,3,3,2,3,3,2,1,1,2,1,2,4,6,2,4,2,5,6,5,5,5,5,5,3,3,2,1,3,3,3,3,3,2,2,3,3,3,2,3,1,3,2,3,3,2,3,3,3,4,4,3,3,3,4,3,4,3,4,4,3,3,3,2,2,3,3,4,3,2,3,3,2,2,3,3,5,5,5,5,5,2,20,3,"française",165,49,2,0,2,7403104
"56","10/17/2018 7:28:17","10/17/2018 8:35:00",0,"88.180.18.156",100,4002,1,"10/17/2018 8:35:00","R_2OZHE5ZBbtpO6ZM",NA,NA,NA,NA,45.2819976806641,5.87820434570312,"anonymous","FR",1,"NNS95","0","1","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",3,3,4,3,1,2,2,4,3,2,3,3,4,2,2,1,3,3,4,5,4,2,3,4,5,3,2,4,2,3,4,4,5,1,4,4,1,4,2,4,4,1,3,1,4,4,3,3,4,4,4,2,1,4,5,4,3,4,1,2,5,5,4,4,4,2,2,4,3,2,3,4,3,2,4,1,4,4,4,2,5,2,3,3,2,1,1,5,3,4,2,1,2,2,4,3,4,4,3,2,2,3,3,2,5,1,3,4,2,1,5,2,4,3,4,4,1,5,5,2,1,1,1,4,3,3,2,2,5,4,3,1,2,4,5,5,3,2,1,1,1,1,7,1,4,4,1,3,1,4,4,4,3,1,4,5,4,3,4,4,3,3,4,4,3,4,2,2,4,4,2,2,4,2,2,4,2,4,5,1,5,5,4,1,5,5,5,2,2,2,1,5,1,7,1,1,3,7,3,6,5,7,2,5,1,1,6,2,7,7,6,5,7,5,7,5,1,1,2,1,1,7,7,1,1,1,4,3,5,3,4,4,2,4,4,3,5,5,4,4,2,0,0,4,"95",29,21,29,2,1,NA,4,4,2,2,8,7,5,3,1,NA,2,8,3,1,1,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,2,5,7,4,1,7,4,4,4,2,3,5,7,5,7,1,7,7,7,5,4,7,4,7,5,5,1,5,7,1,5,5,3,2,1,2,2,3,3,1,2,1,2,2,2,1,3,3,3,3,2,2,1,2,1,1,1,4,7,1,1,7,7,7,7,7,7,3,1,2,3,1,4,2,3,1,2,2,1,2,2,2,1,1,1,1,3,2,1,1,3,3,4,5,3,4,3,3,3,3,4,3,4,4,4,1,4,3,3,2,1,1,1,3,1,3,3,4,4,4,9,9,5,9,8,2,22,2,"Française",157,42,2,NA,1,6799709
"57","10/19/2018 23:25:13","10/20/2018 0:05:37",0,"77.136.86.23",100,2423,1,"10/20/2018 0:05:37","R_qCQywPH4p9tKNxv",NA,NA,NA,NA,48.86279296875,2.32919311523438,"anonymous","FR",1,"CDZ00","4","1","0","0","1","0","0","1","4","0","0","0","0","0","0","30","0","0","2","0","0","0","0","3","0","0","30","0","0","0",4,4,4,3,4,2,4,4,2,3,3,4,4,3,4,1,4,2,5,4,5,3,5,4,1,3,1,5,3,5,5,5,5,1,4,5,1,5,1,3,5,3,5,5,3,3,3,1,4,3,1,5,4,2,4,5,1,5,3,4,5,5,3,5,5,1,1,5,3,1,3,1,4,5,3,5,5,2,5,3,3,3,4,5,4,5,1,3,3,4,5,1,1,1,2,5,1,1,1,1,1,1,1,1,2,1,1,2,5,4,5,2,5,2,5,2,1,4,3,2,1,1,1,5,1,3,1,1,2,3,3,1,1,1,2,5,1,1,1,1,1,1,6,1,2,3,1,3,2,2,2,4,3,3,1,3,1,1,1,5,1,5,4,3,5,3,1,4,1,1,5,3,5,2,4,3,4,2,4,1,3,1,1,1,3,3,3,4,2,5,7,7,6,7,4,4,2,7,5,7,7,7,7,6,5,1,3,1,7,5,7,5,7,6,7,5,1,1,7,1,1,7,7,1,1,1,4,2,5,4,3,2,3,5,2,3,4,5,4,1,3,NA,NA,3,NA,NA,NA,NA,1,1,NA,4,4,4,1,3,1,3,3,1,NA,2,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,6,1,7,5,4,7,6,3,7,1,5,5,7,4,7,2,7,1,7,7,1,7,1,5,5,7,1,4,7,3,7,7,1,3,4,4,3,4,2,1,4,2,2,4,2,2,2,1,4,4,1,1,1,1,1,1,1,7,1,1,1,7,7,7,7,7,7,7,1,4,1,2,3,2,1,3,4,1,1,4,4,1,3,4,3,4,4,1,3,3,4,2,1,5,4,3,5,1,2,4,5,2,5,4,4,3,2,2,2,4,4,4,3,2,4,2,2,2,3,2,9,7,6,6,5,2,18,1,"Français",157,60,2,NA,1,8237460
"58","10/26/2018 17:54:13","10/26/2018 18:47:41",0,"176.147.132.255",100,3207,1,"10/26/2018 18:47:42","R_1eRyRcCMqgdj4pi",NA,NA,NA,NA,45.1667022705078,5.71670532226562,"anonymous","FR",1,"Pjo99","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",1,4,4,4,2,4,3,4,4,1,4,4,2,1,4,1,4,4,5,4,4,4,3,4,4,4,2,5,2,5,1,4,4,3,4,5,4,4,4,5,5,4,4,2,3,1,4,4,2,4,5,3,4,4,4,2,2,4,1,4,5,4,4,2,4,2,3,3,1,5,1,4,4,2,2,5,4,4,2,2,4,2,4,5,3,4,1,1,3,4,5,2,4,4,5,2,5,5,2,3,4,4,1,1,4,1,2,5,4,4,4,4,3,2,4,4,2,3,5,1,4,1,1,4,2,2,2,1,3,3,4,2,2,4,5,4,4,2,2,1,4,5,7,2,3,4,1,4,2,3,3,1,2,1,3,4,3,4,4,4,2,4,3,5,4,4,3,1,4,4,2,2,4,1,3,1,2,2,2,5,4,3,4,2,4,4,4,3,4,4,1,3,3,5,2,6,1,5,1,4,1,4,1,2,7,1,7,2,6,1,5,3,5,5,5,5,2,7,1,1,7,1,1,5,6,3,2,3,4,4,5,4,4,2,4,4,3,5,4,3,1,105,105,3,"30",20,20,20,2,1,NA,4,4,1,NA,8,8,5,5,1,NA,2,4,3,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,4,7,1,1,1,7,1,5,1,4,1,7,1,7,1,7,1,7,7,2,7,1,7,1,2,1,1,7,3,7,7,1,2,2,4,2,1,1,2,3,1,1,3,4,2,3,2,2,2,3,2,2,1,1,1,2,7,1,1,1,7,7,7,7,7,7,1,1,2,3,1,3,2,3,3,2,3,1,2,2,2,1,3,1,1,2,3,2,1,4,4,3,4,5,5,4,5,5,4,4,4,5,4,3,1,3,3,3,2,1,2,2,4,2,4,3,3,3,4,9,9,7,9,6,2,19,1,"Francaise",161,49,1,7,2,8986258
"59","10/26/2018 8:02:20","10/26/2018 8:38:03",0,"130.190.98.178",100,2142,1,"10/26/2018 8:38:03","R_306jahPR4ALtFv5",NA,NA,NA,NA,45.1652984619141,5.76339721679688,"anonymous","FR",1,"CPM98","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",4,1,3,1,2,1,4,1,3,4,2,3,2,2,2,1,2,3,4,2,2,4,3,2,3,3,1,2,4,3,4,4,4,3,4,3,2,4,4,4,2,2,2,5,4,3,4,4,4,4,4,5,2,2,3,5,2,2,5,1,2,5,5,2,2,4,1,3,2,2,4,1,3,4,4,4,5,3,4,1,2,3,2,5,1,3,2,2,4,2,2,2,1,2,2,4,1,2,2,2,4,2,2,3,4,3,2,2,5,1,4,2,2,4,1,2,2,3,2,4,2,2,2,3,2,4,2,2,3,2,3,2,2,1,4,4,4,3,1,1,1,4,5,1,3,3,3,3,4,2,3,4,3,3,3,4,2,2,2,4,4,2,2,4,3,4,2,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,3,5,7,5,6,4,5,3,5,6,5,5,6,5,5,3,1,6,5,2,2,6,5,6,3,5,4,1,1,5,3,3,4,7,5,1,5,4,4,4,3,2,2,5,5,2,1,4,4,2,5,3,100,0,2,"63",30,18,24,2,1,NA,4,2,4,1,2,8,5,5,1,NA,2,8,1,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,4,5,5,4,2,5,4,4,5,5,3,7,4,3,4,5,3,4,5,4,4,4,2,2,2,7,4,5,5,3,4,1,1,2,1,2,3,3,1,1,4,4,4,3,1,1,4,3,1,1,5,3,6,5,5,4,5,6,6,5,4,5,6,6,6,3,4,3,1,3,1,2,2,4,4,1,3,3,3,2,3,1,1,4,1,3,1,2,2,2,4,2,3,2,2,2,3,2,2,2,2,2,4,3,3,2,3,2,3,2,2,2,3,3,2,3,2,7,6,6,7,6,2,20,3,"Française",164,60,2,0,1,3687541
"60","10/20/2018 14:16:10","10/20/2018 15:09:03",0,"46.193.2.53",100,3172,1,"10/20/2018 15:09:04","R_3lQrJPgNGdk4jdE",NA,NA,NA,NA,45.1652984619141,5.76339721679688,"anonymous","FR",1,"PSK98","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0",3,3,2,3,2,1,3,4,1,4,4,2,4,3,2,2,3,2,5,2,5,2,3,4,3,4,4,4,4,2,1,2,3,3,4,3,2,4,1,1,4,3,2,4,1,1,2,1,4,2,5,2,3,5,2,2,2,1,4,1,2,2,3,4,3,4,4,3,4,2,3,1,3,4,2,2,2,2,5,4,5,2,3,4,3,3,4,1,5,2,4,4,2,5,4,2,3,2,3,1,3,1,3,2,2,4,4,1,5,4,5,4,2,1,4,2,1,1,2,4,4,4,3,4,4,4,1,2,3,2,3,1,2,2,1,4,3,2,4,2,1,3,5,4,2,1,2,2,3,1,2,3,3,3,4,4,2,4,1,4,2,4,2,2,4,3,1,5,1,1,5,4,4,4,2,4,2,1,2,4,2,2,2,3,5,3,1,4,4,4,6,4,5,3,5,4,5,6,7,3,6,3,5,5,2,NA,1,5,4,2,3,2,2,6,2,5,3,5,7,5,6,3,5,5,4,3,4,5,5,2,1,2,2,5,2,1,5,5,4,5,2,NA,NA,0,"12",28,22,NA,2,1,NA,4,2,1,NA,1,NA,3,3,1,NA,2,3,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,2,6,3,6,1,5,3,6,4,4,2,6,4,4,7,5,7,4,4,5,3,7,2,6,1,4,1,5,1,1,6,7,5,3,4,4,3,1,3,4,2,3,1,2,2,2,2,4,2,1,2,1,1,4,4,3,3,4,4,6,3,4,4,5,4,4,4,3,6,4,2,3,2,2,3,3,4,4,3,2,4,4,2,3,3,4,3,1,4,2,2,2,2,3,2,3,3,2,2,2,4,2,2,3,1,3,2,1,1,4,4,3,4,1,2,2,1,2,1,2,8,8,8,8,2,2,20,3,"Française",166,64,2,NA,2,7194539
"61","10/20/2018 10:55:45","10/20/2018 12:19:08",0,"86.248.50.210",100,5002,1,"10/20/2018 12:19:08","R_dhAqbknOdzHXj9L",NA,NA,NA,NA,44.9333038330078,4.89999389648438,"anonymous","FR",1,"APR97","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",3,2,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,3,4,4,4,4,2,1,4,3,1,3,1,2,3,3,5,3,2,3,1,4,3,2,4,1,3,4,3,3,3,2,2,3,4,3,2,2,2,3,1,4,3,1,4,4,3,1,3,3,1,3,3,3,4,2,3,3,4,4,3,1,4,1,4,3,2,3,1,3,1,4,1,2,3,2,2,4,3,4,2,3,3,2,4,3,3,3,4,3,3,2,5,1,4,4,2,3,3,4,1,4,3,4,3,2,1,3,4,3,1,1,3,3,3,1,2,4,4,4,3,1,2,1,3,3,6,2,3,3,2,3,3,3,3,3,3,2,2,4,2,2,3,4,3,3,2,4,4,3,3,3,4,2,4,2,5,1,2,4,3,2,2,2,4,2,2,1,4,1,4,3,4,4,3,4,4,4,5,4,4,5,3,6,4,4,4,4,5,3,5,4,5,2,4,2,5,3,5,4,3,4,5,2,5,4,5,4,4,4,4,3,4,3,3,4,4,4,4,3,2,4,4,3,4,60,50,1,"18 m²cha",26,23,23,2,1,NA,4,4,1,NA,4,6,4,2,1,NA,2,4,1,NA,NA,1,1,NA,2,"groupe d'amis",NA,NA,NA,NA,3,NA,NA,NA,NA,4,5,2,3,5,5,4,4,4,4,4,3,4,5,5,4,7,3,4,2,5,5,4,6,4,4,2,4,2,5,7,3,3,5,4,1,4,4,3,1,2,2,3,2,2,3,3,2,3,2,2,2,3,1,2,2,3,2,4,4,5,4,1,6,6,5,6,5,6,4,3,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,3,2,2,2,1,3,4,4,4,3,4,4,4,4,3,4,4,4,4,3,2,3,3,3,3,2,3,2,3,2,3,3,3,NA,3,5,7,6,5,5,2,20,2,"française",156,54,2,NA,2,9475949
"62","10/17/2018 20:49:57","10/17/2018 22:00:13",0,"176.144.100.163",100,4215,1,"10/17/2018 22:00:14","R_2wz6iR49zHSRwaq",NA,NA,NA,NA,45.1486968994141,5.74929809570312,"anonymous","FR",1,"MLF99","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","4","0","1","0","0","2","0","0",2,3,3,3,3,2,2,1,2,3,3,2,2,3,3,3,2,3,4,4,3,2,3,4,5,3,1,2,4,4,4,5,4,3,4,4,1,3,4,5,4,1,2,4,3,3,4,1,3,4,1,2,3,4,4,4,1,4,5,3,5,5,4,3,4,4,3,3,4,4,2,2,4,4,5,3,4,4,2,2,3,2,4,4,4,3,1,3,4,4,2,1,1,4,4,2,1,4,3,1,4,2,3,2,3,3,2,4,4,2,2,4,3,3,4,4,3,4,2,4,1,2,2,2,4,3,2,3,4,4,3,2,4,3,3,5,3,2,5,1,3,2,4,2,3,2,2,3,3,2,2,3,3,3,3,4,4,1,1,3,2,5,4,3,4,3,2,5,4,3,5,5,5,2,2,3,4,2,4,4,3,4,2,2,3,4,4,5,5,5,5,4,6,4,4,2,5,5,5,2,5,3,6,5,4,3,3,4,4,5,5,3,3,3,4,5,4,3,5,5,5,3,4,6,3,4,3,2,4,4,3,3,3,4,2,2,3,4,3,3,3,NA,NA,2,"66m carré",NA,20,NA,2,1,NA,4,4,4,1,8,8,6,5,1,NA,2,3,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,5,3,4,3,4,4,4,3,4,4,6,4,6,3,4,2,5,4,4,4,4,6,3,4,6,5,4,4,5,4,4,1,4,4,1,1,1,4,3,1,1,4,4,4,4,1,1,1,4,1,1,1,3,1,4,6,4,2,2,6,6,4,7,6,5,2,2,2,1,1,2,1,2,1,2,3,2,3,2,3,2,2,2,3,2,1,3,2,3,2,4,4,4,4,4,1,4,2,4,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,2,1,7,8,7,5,8,2,19,1,"Française",172,62,1,10,2,6202709
